1.44841:2.96965 0.905329:2.54131 2.10704:0.409563 
1.54468:1.78681 1.66432:1.93257 1.03041:1.33485 
1.3045:2.4351 1.13214:2.54077 0.998149:2.78679 
0.775023:2.67143 0.999326:2.20343 2.81166:1.25543 
0.0698305:0.656954 1.45311:0.863351 1.79377:2.08079 
2.36584:1.20072 1.65442:2.22191 1.63709:1.2236 
2.86127:1.55798 2.6671:2.49143 0.611656:0.52377 
1.52068:0.484824 0.837835:1.95986 2.08425:2.84056 
1.20643:2.46624 0.936939:1.6962 1.25423:1.95633 
2.3487:1.89735 2.39485:2.07557 1.72621:1.39774 
1.21303:2.81923 1.39453:1.29898 1.56235:1.94744 
1.34226:1.18062 1.71668:2.7042 1.31284:0.972631 
2.70907:5.30824 1.71558:4.87695 1.42752:4.35927 
0.626949:4.29281 1.2398:4.56051 1.04929:3.8814 
1.2398:4.56051 0.818744:2.11847 2.16922:1.19857 
1.14652:2.6255 1.52223:1.06935 1.34608:2.56109 
1.52223:1.06935 1.48169:5.23148 2.18348:1.24952 
2.9671:1.31262 1.72228:4.08088 3.08787:2.98946 
2.30856:3.16449 1.75873:5.61676 1.68211:3.63691 
1.57529:0.051085 1.40814:0.851179 1.91961:0.533827 
1.39356:1.67394 2.19716:1.98281 1.36426:1.57577 
1.96748:1.49884 1.6805:1.50506 1.67911:1.44339 
1.88387:4.66542 2.1462:4.9485 2.95532:3.46142 
1.76049:3.09323 1.26436:0.940753 1.75194:2.85062 
0.397275:2.27041 1.5925:0.803304 1.26705:2.77246 
1.5925:0.803304 1.62312:0.78326 1.75501:1.44148 
1.26705:2.77246 1.76271:2.53653 0.865509:0.937368 
0.67971:4.55378 0.944944:4.16792 1.38172:4.6572 
0.944944:4.16792 0.561293:3.57667 1.17106:4.33877 
2.36741:6.03177 2.38392:5.70351 1.70069:5.81717 
0.700382:4.49025 1.22539:4.52942 1.05244:3.84741 
1.22539:4.52942 0.789916:2.04875 2.1446:1.23856 
0.940034:4.10663 0.67262:4.15944 0.469676:4.36093 
2.96465:2.7438 1.61618:2.15163 2.99003:2.75282 
0.0355276:4.50429 1.49973:3.87336 1.80345:5.90129 
2.76896:2.03708 2.67493:2.6136 0.684329:0.858392 
0.977162:2.09965 0.753617:3.03205 1.27437:2.32486 
1.21222:5.05372 1.32896:3.60572 1.40298:5.81698 
2.31249:0.94871 2.99744:0.0173212 2.61676:0.274973 
2.28548:2.19871 1.97672:1.26285 0.782582:1.66374 
0.786561:0.702458 0.683555:1.00938 2.50204:1.5248 
0.656695:0.755746 1.06152:0.487716 1.39169:0.54185 
2.23659:0.784687 1.21084:1.34606 1.41964:2.51726 
1.3923:2.70246 3.011:1.07757 0.527502:2.79671 
2.99049:0.690429 2.9743:0.0468784 0.820575:0.962801 
0.527502:2.79671 0.328863:1.47255 2.59052:2.80004 
1.3395:2.25895 0.795232:2.62748 2.29196:2.07068 
0.795232:2.62748 1.21399:2.95941 2.05029:2.29258 
2.15311:0.0988744 2.18073:0.107012 1.77364:0.832178 
1.98797:0.12791 2.56834:1.15629 0.552882:2.10308 
2.2981:2.3306 1.92035:2.84775 1.10507:0.489814 
1.74693:2.77286 0.152181:2.94114 2.63514:0.559253 
0.945597:0.613987 2.70793:0.0720462 0.417408:2.04181 
1.53809:0.746848 1.39686:0.835266 1.50324:2.05224 
1.89715:2.61509 1.34464:2.89815 1.69344:2.33253 
2.75578:2.86319 0.608307:2.59747 2.71149:1.39391 
2.3259:0.951635 2.96588:0.385333 2.42728:0.357287 
2.30733:2.12522 1.3737:1.22873 0.712537:1.98001 
0.376595:2.18614 1.05777:0.71021 1.3586:0.419195 
2.43926:0.79352 1.40852:1.22355 1.46945:2.82814 
1.22623:2.86542 2.99351:0.712762 0.520672:2.18107 
2.8894:0.166517 2.89656:0.00476087 0.817305:1.03725 
0.520672:2.18107 0.128752:0.790693 2.69515:2.64266 
1.28077:2.35585 0.791833:2.90341 2.31467:1.98335 
0.791833:2.90341 1.16868:2.99875 2.09573:2.15066 
2.21889:0.338247 2.32854:0.216633 1.78311:1.03395 
2.12368:2.76826 2.30619:2.34638 1.54496:2.41443 
2.43456:1.99965 1.95599:2.77338 1.00422:0.590694 
1.56758:2.27488 1.19403:1.30953 1.52657:2.18517 
1.19403:1.30953 1.33211:1.6318 1.18222:0.559528 
1.57043:0.448567 0.101663:1.77089 1.45324:0.222875 
1.68337:2.84021 0.196319:2.48083 2.62108:0.872999 
1.65241:0.657905 1.33823:0.739164 1.53398:2.08432 
2.87152:2.9066 0.821678:2.15712 2.64306:1.14627 
1.59973:0.0261924 1.45728:0.77605 1.92151:0.533986 
1.3842:1.75803 2.2367:1.90778 1.29288:1.66828 
1.92451:1.5253 1.67387:1.53838 1.80403:1.48667 
1.44404:1.92008 2.13532:5.01767 3.09289:3.96525 
2.43655:5.05069 1.19345:0.17084 2.26881:1.33547 
2.26881:1.33547 1.324:0.877053 0.317699:1.66099 
0.408737:2.45208 1.5403:0.835255 1.19576:2.59334 
1.5403:0.835255 1.64677:0.880357 1.71162:1.40068 
1.19576:2.59334 1.77887:2.58537 0.927976:0.851022 
0.74356:4.61925 0.879099:4.14087 1.28836:4.6166 
0.879099:4.14087 0.427475:3.81987 1.2192:4.37197 
2.52318:5.78653 1.82091:4.98926 1.34817:4.23526 
1.91586:4.82911 1.30717:6.2416 1.52972:4.34791 
1.29889:4.61016 0.861349:2.09876 2.07179:1.27487 
1.11375:3.98068 0.740539:4.38059 0.611908:1.69081 
1.16733:2.62309 1.37712:0.979818 1.27676:2.62652 
1.37712:0.979818 1.46364:1.04053 2.10841:1.35562 
2.97278:2.07759 1.87431:2.05091 3.09281:2.60021 
0.0477479:5.79316 1.52523:3.84067 1.80828:6.10427 
0.509599:3.86481 2.99398:3.81996 1.58585:5.66559 
2.99398:3.81996 1.26026:3.97115 0.765758:5.86509 
2.70552:2.24284 2.12492:2.44333 0.837583:0.777076 
1.38231:1.75777 2.23983:1.89651 1.28649:1.58355 
1.90381:1.54393 1.7347:1.78531 1.76839:1.44566 
1.72038:1.6387 2.04548:5.08933 3.0208:4.18979 
2.3964:1.09385 1.91348:3.10684 0.194243:2.46267 
1.91348:3.10684 1.1973:0.930272 1.98834:2.60478 
0.452016:2.81431 1.51675:0.89594 1.19429:2.86284 
1.51675:0.89594 1.56424:0.848939 1.81204:1.41689 
1.19429:2.86284 1.79069:2.54366 0.968665:0.818534 
2.47319:6.1317 1.86849:4.84879 2.66126:4.76022 
1.85211:4.87471 1.27308:6.17973 1.03064:3.24565 
1.46234:1.71231 0.955555:2.05475 2.09491:1.27232 
0.0190817:3.76987 1.54095:3.93271 1.75172:5.74648 
1.1419:5.08891 1.10749:3.55202 1.19929:5.7347 
1.48672:1.79357 2.32292:1.89777 1.25219:1.61494 
1.83906:1.41363 1.64464:1.73371 1.83239:1.51504 
1.25896:2.08503 1.8374:4.95649 2.84238:4.60307 
1.52967:0.79006 1.60973:0.758965 1.72235:1.52179 
1.24407:2.74509 1.84039:2.65706 0.969816:0.899744 
0.903828:4.11727 0.437197:3.80809 1.20006:4.40548 
2.47843:5.80719 2.64768:5.48906 1.97972:5.92307 
0.65163:4.54977 1.26961:4.58992 1.06296:3.84266 
1.26961:4.58992 0.82235:2.10392 2.15484:1.23799 
1.18515:2.67731 1.50787:1.03043 1.29849:2.49465 
1.50787:1.03043 1.46666:1.03275 2.16323:1.2902 
3.02512:1.8853 1.68531:2.18961 3.04919:3.07957 
2.17749:0.668261 2.42511:0.590491 1.05601:3.01902 
2.41705:3.50573 1.64281:5.64643 1.61125:3.74315 
0.920478:2.36576 0.672168:3.0738 1.20143:2.40345 
1.26831:4.90868 1.40275:3.5144 1.8056:5.81692 
2.72255:0.661857 1.16709:1.85003 2.23379:0.947125 
2.23379:0.947125 1.33017:1.6403 2.58579:1.9427 
1.76977:0.29859 0.720969:0.603072 1.83109:3.04933 
1.83109:3.04933 1.89959:3.08206 2.66487:2.02724 
1.30308:1.68659 0.875968:1.96075 2.21388:1.02995 
1.45464:2.86738 1.63875:2.60029 1.03221:2.89793 
1.14897:2.73155 1.50083:1.10179 1.296:2.58046 
1.50083:1.10179 1.44493:1.02539 2.16883:1.37971 
3.01855:1.50487 1.67779:2.21691 2.95124:2.38584 
0.874703:3.01636 1.18164:2.83569 0.362777:1.06864 
0.0458595:1.27609 1.42377:2.24705 1.88077:0.498805 
2.33796:2.83492 1.78832:0.631078 1.61575:2.7404 
2.74454:2.38348 2.64607:2.45942 0.639296:0.832152 
1.32205:2.15044 0.930962:2.4852 1.59261:1.53277 
1.08413:2.10754 0.786774:2.87772 1.07329:2.61722 
1.26414:1.36724 1.33537:2.80416 1.64027:0.369513 
2.47341:0.452904 2.40726:0.6638 1.77897:0.261613 
0.231541:2.11714 1.48227:0.0934962 1.55605:1.60891 
1.48227:0.0934962 1.49274:0.868447 1.32378:0.225791 
1.95584:2.76362 1.37267:1.44887 2.90588:1.99879 
0.260701:0.0927802 1.74292:1.86051 1.6561:1.38637 
1.27789:1.47407 1.18885:1.76404 1.32363:1.25862 
1.28864:1.55948 1.04016:1.25101 0.156841:2.67953 
2.79324:2.85406 1.4446:0.89249 2.07206:2.56583 
2.4208:1.70062 2.02248:1.60761 2.1446:2.39021 
1.79894:1.69059 2.32003:1.99692 0.972249:1.25748 
1.67211:1.08727 0.416589:1.37226 2.53782:2.94036 
0.372634:2.3664 0.401219:2.64057 2.42865:0.871725 
1.74652:2.91491 1.80258:2.18794 1.23331:0.993728 
1.76174:1.24214 1.13852:1.51918 0.757499:2.15678 
1.67995:4.39742 1.16208:5.60752 2.01249:3.90969 
1.60922:3.52547 2.21171:3.35015 2.3246:5.93258 
2.18686:0.152357 1.89793:5.57025 1.22791:3.88959 
2.40126:0.744835 2.3743:2.45044 0.397583:1.27029 
0.945265:1.71714 0.890206:0.884337 1.89978:0.717569 
0.0314693:2.78381 0.44771:2.46905 2.63443:0.558348 
0.215224:0.853878 0.364461:1.63641 0.237238:1.05533 
2.54584:3.35674 2.89497:2.86207 2.93938:4.26185 
0.541936:2.71715 0.0991538:4.44264 0.242853:5.28666 
1.72676:2.19304 1.59353:1.89128 1.41645:1.71413 
2.018:2.72586 1.81136:2.99796 1.71775:3.04885 
1.70667:0.491793 1.73378:2.74013 1.64614:0.29523 
1.59901:2.59189 1.25653:2.66906 1.01084:2.60864 
1.65315:0.610192 1.26212:0.431824 0.97166:0.415221 
2.06109:0.342475 1.55936:0.215468 1.27972:0.195115 
2.17431:2.93284 1.50348:2.57989 1.17832:0.819975 
1.67706:3.8747 1.92573:1.55763 1.63379:4.45631 
2.76773:0.810295 2.55699:2.10091 0.813795:0.901643 
2.55699:2.10091 2.14808:1.55021 0.961128:1.11405 
1.05574:1.29696 0.832717:1.46996 1.86954:1.38845 
0.971805:0.848194 1.48424:1.09546 1.84167:2.08554 
0.790674:2.47591 2.34591:2.94692 1.01448:2.35811 
2.19064:0.892048 2.17724:2.76172 1.32713:0.574747 
1.02572:2.3235 1.0474:1.57662 1.81153:0.246333 
0.583954:2.63338 0.762853:2.78204 2.7478:0.0399185 
1.37943:1.21795 1.8531:1.59067 1.14179:1.49011 
1.0708:0.218892 1.84437:2.46214 1.44695:0.376579 
0.826518:0.885919 0.133136:2.73783 2.73893:2.82468 
2.11805:2.27504 2.25648:2.79341 0.471066:0.326189 
2.43046:3.056 1.90714:2.17164 0.914773:2.47652 
1.21091:2.54726 2.58216:1.21691 1.08302:2.38054 
2.32854:1.31264 1.04442:0.212265 2.06572:2.37454 
2.06572:2.37454 1.70811:2.911 1.41135:0.258202 
1.89759:2.29322 0.390125:1.64648 0.667838:2.09699 
2.17041:0.988988 1.59666:1.65035 1.47962:2.00787 
0.940293:2.39586 1.0828:2.20786 1.70103:1.07247 
1.61898:2.37804 0.715915:2.62059 0.864045:2.24562 
2.38573:2.64193 1.00546:1.54637 2.18832:1.91814 
1.3732:0.506397 1.28862:0.518042 1.05768:2.22741 
2.217:2.57055 1.78429:3.02949 1.88013:0.0101198 
2.02905:2.85864 2.44387:1.34735 1.8341:2.6499 
1.87803:1.52078 2.09059:1.93672 2.16314:0.991506 
2.09059:1.93672 2.58553:1.56038 2.37642:1.04493 
0.565201:1.0321 0.736606:1.20034 0.387948:1.00678 
2.11316:0.949937 2.66817:0.292384 0.567805:2.60591 
2.84965:1.50336 1.00585:1.62389 2.78377:1.79327 
1.00585:1.62389 1.01845:1.60471 0.80011:2.57558 
1.10905:2.23522 1.72091:2.36204 0.901722:2.34085 
2.27129:0.864342 1.9096:2.50698 0.986696:0.321237 
1.30731:2.75799 1.13109:0.769893 1.98853:2.86666 
2.75407:0.579787 2.88935:1.6398 2.70516:1.44477 
1.90631:0.507866 2.21299:2.79565 1.22676:0.183296 
2.84701:1.43787 2.5681:2.09301 0.869025:0.911527 
2.5681:2.09301 2.17628:1.5444 0.972751:1.11512 
1.04481:1.30215 0.826124:1.46551 1.86376:1.38415 
1.02332:1.50591 0.581986:0.182451 2.46628:2.96309 
1.52673:0.884508 0.971981:0.844726 1.3183:1.45659 
0.971981:0.844726 1.4626:1.10383 1.84304:2.08403 
1.29764:1.53078 2.52278:1.69303 1.33194:1.64161 
2.52278:1.69303 2.5714:1.58708 1.95152:2.29829 
0.786933:2.49159 2.31814:2.9473 0.999627:2.35632 
2.1903:0.89438 1.94129:2.79451 1.33529:0.572374 
1.20012:2.87782 0.904974:0.567688 1.81474:2.70883 
0.583717:2.61094 0.7731:2.77328 2.75917:0.0695458 
1.37993:1.23163 1.91208:1.71081 1.17141:1.49202 
1.10504:0.433155 1.85837:2.48812 1.36603:0.319462 
1.87781:1.51322 2.07504:1.90043 2.16812:1.01194 
2.07504:1.90043 2.57167:1.5533 2.39131:1.08711 
0.564213:1.05686 0.709305:1.42911 0.39218:0.995406 
2.23534:0.799894 2.66458:0.317189 0.554359:2.60416 
2.69981:0.883479 2.65265:0.198658 2.47005:0.289886 
2.37422:0.591559 1.85671:2.62623 1.0101:0.256367 
1.32559:2.7617 1.1047:0.731318 1.98757:2.86099 
1.23895:2.1356 1.30806:2.29549 1.58734:1.17227 
2.75842:0.625362 2.87651:1.68379 2.71316:1.45145 
1.92778:0.483217 2.21958:2.80311 1.19991:0.147281 
0.827767:0.90933 0.21239:2.91064 2.50455:2.09643 
2.13073:2.3524 2.28179:2.79416 0.485368:0.358359 
2.16549:2.59285 1.91818:2.13748 0.913286:2.46598 
1.23409:2.56339 2.48907:1.0358 1.1889:2.40964 
2.34238:1.34273 1.06383:0.220386 2.05655:2.39072 
1.06383:0.220386 0.99579:0.31639 2.38283:2.32992 
2.05655:2.39072 1.62792:3.02018 1.36327:0.293862 
2.15469:2.13607 0.492402:1.62032 2.04511:2.1727 
2.17974:0.99734 1.60175:1.66989 1.47338:1.99972 
0.918711:2.39114 1.07445:2.22173 1.71547:1.06914 
1.59655:2.30344 0.656548:2.51241 1.03145:2.35584 
2.04221:1.26355 1.36604:0.497364 2.2386:2.5781 
1.36604:0.497364 1.28308:0.524245 1.0175:2.24989 
2.2386:2.5781 1.85852:2.93755 1.84458:0.145951 
2.37484:2.26431 2.08173:1.64835 2.40353:2.43038 
2.19285:0.975858 1.58658:1.65196 1.46109:1.97955 
0.892793:2.32515 1.04042:2.19088 1.70859:1.03708 
1.61718:2.32374 0.63806:2.48844 0.992315:2.36246 
2.17009:2.61461 1.15544:1.26973 2.12633:2.3189 
2.4059:1.39471 1.41339:0.342469 2.24347:2.52878 
1.39799:0.578081 1.31254:0.498579 0.988163:2.25562 
2.24347:2.52878 1.80596:2.94692 1.86793:0.0879819 
1.88023:1.31961 2.08918:1.92488 2.18695:1.03698 
2.08918:1.92488 2.56997:1.58193 2.42248:1.0385 
0.603072:1.05697 0.755435:1.21007 0.39813:0.954447 
2.25458:0.963821 2.70043:0.348734 0.569471:2.53566 
2.86135:1.63798 0.993865:1.59174 2.77585:1.90605 
2.26182:0.931076 1.8593:2.5587 1.02113:0.349157 
1.24567:2.80042 1.04359:0.466758 1.96396:2.89342 
1.23434:2.09154 1.27062:2.27764 1.61673:1.1653 
2.78525:0.619169 2.78471:2.114 2.69422:1.49281 
1.878:0.589466 2.09542:2.81682 1.23239:0.141166 
2.30494:0.891049 3.02556:2.73108 0.403742:2.84606 
0.969461:2.29917 0.791993:2.36344 2.61255:0.271558 
0.725126:3.05015 1.20862:2.13843 2.1962:2.47547 
1.96196:2.42156 0.543918:1.01472 2.20567:2.35217 
0.828941:1.33582 1.93962:0.207953 1.06706:2.31915 
2.17069:0.242411 2.08429:0.333006 0.867379:2.35383 
1.06706:2.31915 1.34913:2.85612 1.67378:0.251658 
0.384208:5.52347 0.579011:4.22145 2.33454:5.35318 
0.579011:4.22145 0.96522:4.77518 2.15176:5.16308 
2.12699:4.97784 2.30687:4.96878 1.28735:4.89992 
2.24484:5.3472 1.69419:5.1803 1.27953:4.18465 
1.81541:4.74128 0.611102:4.65928 1.87818:4.63617 
0.889879:5.42273 1.00216:2.75551 1.90428:5.65604 
1.88398:3.41767 2.00784:5.6583 1.30826:3.59499 
2.53049:3.64024 2.37647:3.48895 0.427262:6.26286 
1.74815:5.05551 1.22965:4.58234 1.98226:4.79375 
2.13701:5.94866 1.25431:3.73775 1.73617:5.89059 
0.786214:0.193513 1.46871:0.438374 0.917201:0.586555 
2.18173:0.992003 1.57752:1.76906 1.46499:1.98405 
0.922313:2.38689 1.06396:2.19982 1.70476:1.06894 
1.63302:2.29677 0.645449:2.50349 0.89817:2.26979 
1.23946:1.40427 2.07788:2.66391 1.95422:1.14023 
1.95422:1.14023 1.38182:0.577905 2.22568:2.56105 
2.22568:2.56105 1.84233:2.99037 1.87368:0.0175411 
1.84902:2.67172 2.34067:1.30044 1.76953:2.7148 
2.44203:2.78922 1.97874:1.64662 2.3039:2.40145 
0.583302:1.06456 0.725459:1.16769 0.42568:1.05359 
2.11306:0.936362 2.70998:0.278328 0.593436:2.56919 
2.86528:1.5759 0.971469:1.64772 2.78612:1.84103 
0.971469:1.64772 0.981494:1.59696 0.786842:2.5747 
1.12748:2.2933 1.71252:2.35267 0.887683:2.43068 
2.29279:0.841797 1.85337:2.58109 1.01086:0.25715 
1.29005:2.78938 1.09745:0.733377 1.98211:2.86939 
1.20997:2.26368 1.31609:2.25835 1.59542:1.18716 
2.76309:0.608625 2.91906:1.63378 2.70613:1.41518 
1.90374:0.537768 2.19161:2.80535 1.20017:0.149177 
2.31625:0.918155 3.02121:2.80871 0.418069:2.8088 
1.01773:2.33803 0.844453:2.80092 2.62515:0.289675 
0.940515:2.50132 1.25803:2.14765 2.22693:2.3947 
0.832285:1.34014 2.08639:0.219183 1.09297:2.35948 
1.09297:2.35948 1.3566:2.83252 1.80282:0.274656 
0.983285:4.04342 2.70811:1.67986 1.02087:4.00762 
0.292093:4.88088 0.610904:4.16787 2.33354:5.38452 
0.610904:4.16787 0.963944:4.72893 2.15681:5.18297 
2.09721:5.00749 2.27851:5.00732 1.28094:4.88244 
2.29557:5.46414 1.71525:5.14476 1.29399:4.19164 
1.83271:4.73235 0.612932:4.60283 1.88795:4.63197 
0.612932:4.60283 0.620414:4.61083 1.21493:4.00419 
2.34862:3.70439 0.808195:3.35545 2.13701:3.92794 
0.954507:5.38623 1.00704:2.80024 1.80139:5.71014 
1.93017:3.44262 2.25392:5.70321 1.31233:3.56171 
2.52257:3.69021 2.38567:3.52773 0.381572:6.25306 
1.74801:5.05322 1.31036:4.72195 1.99439:4.8192 
2.04539:5.85661 1.28004:3.76628 1.71131:5.93166 
0.76997:0.138598 1.46016:0.424452 0.920688:0.578031 
2.16958:1.00743 1.58785:1.67498 1.43489:1.99153 
0.93141:2.37716 1.26187:2.4605 1.70197:1.09733 
1.59316:2.31428 0.64977:2.53562 1.01077:2.34542 
2.07837:2.7302 1.03476:1.36648 2.17611:2.53831 
2.4026:1.33956 1.38409:0.493024 2.23854:2.5398 
1.38409:0.493024 1.29136:0.524928 1.02079:2.22712 
2.23854:2.5398 1.81691:2.99265 1.84758:0.170916 
1.9095:1.52113 2.06867:1.84991 2.16215:1.03275 
2.06867:1.84991 2.57923:1.52109 2.39505:1.02961 
0.576852:1.05458 0.740187:1.19173 0.428504:1.05026 
2.11799:0.956012 2.67774:0.241137 0.583799:2.58086 
2.85984:1.59881 0.96788:1.63865 2.8646:1.8815 
0.96788:1.63865 0.987782:1.59924 0.792418:2.55446 
1.1627:2.30189 1.71189:2.35544 0.895057:2.45151 
2.27405:0.878236 1.88243:2.74057 1.00783:0.264273 
1.31048:2.77181 1.13283:0.762285 1.95609:2.83069 
1.25159:2.10309 1.29344:2.30486 1.5948:1.17953 
2.75435:0.624353 2.89344:1.69385 2.7151:1.4318 
1.95984:0.560287 2.16646:2.80409 1.23107:0.150237 
2.31872:0.898615 3.03942:2.81323 0.431956:2.85333 
1.00315:2.33322 0.892881:2.7966 2.63924:0.3471 
0.977055:2.57945 1.25134:2.14349 2.24043:2.38136 
1.92799:2.50523 0.592471:1.305 2.01192:2.4873 
0.827011:1.36905 1.93984:0.233959 1.09647:2.3736 
2.18749:0.210477 2.10653:0.312214 0.86083:2.33387 
1.09647:2.3736 1.36878:2.84288 1.80303:0.293423 
0.286897:4.89294 0.56613:4.18412 2.33109:5.37423 
0.56613:4.18412 0.969385:4.74789 2.17925:5.17453 
2.10919:4.99437 2.32295:4.84035 1.2757:4.89387 
2.19977:5.02535 2.56806:6.12047 0.669174:3.34218 
2.17264:5.4436 1.66124:5.18101 1.304:4.18949 
1.98861:5.06903 2.24098:5.24325 1.65812:5.48484 
2.35335:3.72756 0.796514:3.31682 2.12225:3.91994 
0.924348:5.40147 0.986603:2.7691 1.80602:5.69345 
1.94039:3.38936 2.23758:5.70216 1.31404:3.53811 
2.38526:3.62393 2.48386:3.84713 0.385454:6.24406 
1.75036:5.06866 1.23606:4.57058 1.98195:4.7985 
2.06183:5.81512 1.28513:3.77825 1.75232:5.94148 
0.80391:0.131204 1.37016:0.547917 0.961805:0.785225 
2.1772:1.00019 1.5903:1.67126 1.4831:1.97647 
0.933303:2.38516 1.06686:2.19307 1.69911:1.03951 
1.63168:2.28513 0.652058:2.48501 1.03186:2.3536 
2.33687:1.32894 1.37209:0.521196 2.22631:2.54502 
1.37209:0.521196 1.27449:0.573033 1.03149:2.21967 
1.89699:1.53285 2.10609:1.94501 2.01193:1.01116 
2.10609:1.94501 2.57088:1.55486 2.39665:1.00134 
0.579596:1.05921 0.749586:1.12691 0.387032:0.996601 
2.24037:0.934293 2.67518:0.333221 0.616225:2.54754 
2.50474:0.606821 1.89959:2.53063 1.02198:0.24056 
1.25108:2.74974 1.14911:0.751793 1.97455:2.87966 
1.2192:2.14309 1.30944:2.28653 1.59418:1.18566 
2.76376:0.568382 2.89925:1.62591 2.69346:1.43641 
1.76274:0.478234 2.32884:2.52452 1.63957:0.258169 
1.48509:0.782588 2.04077:6.1131 2.05699:0.763735 
2.34426:0.993918 3.02196:2.74323 0.435217:2.88648 
1.00168:2.32603 0.88059:2.64306 2.64451:0.323113 
0.713357:3.04764 1.24921:2.14874 2.2244:2.46265 
0.834155:1.35394 2.08603:0.219532 1.07764:2.36751 
2.08603:0.219532 2.09173:0.340169 0.844863:2.35065 
1.07764:2.36751 1.43429:2.8772 1.75481:0.309828 
0.300056:4.83882 0.621359:4.153 2.42194:5.55401 
0.621359:4.153 0.972203:4.73837 2.15163:5.18652 
2.09388:5.01116 2.27375:5.06094 1.27467:4.90854 
2.22807:5.36449 1.69138:5.17384 1.26765:4.16658 
0.951353:5.37915 0.983463:2.75719 1.78334:5.71265 
1.94658:3.46075 2.2541:5.73505 1.32295:3.56964 
2.49936:3.69104 2.40191:3.48384 0.380691:6.25801 
1.74287:5.05274 1.30099:4.71607 1.98645:4.79631 
2.03537:6.04543 1.1082:3.98697 1.80092:6.19652 
0.785259:0.133098 1.47529:0.438376 0.907906:0.551093 
2.18476:1.00577 1.57927:1.66258 1.42313:1.96473 
0.922627:2.37501 1.21525:2.25509 1.71334:1.11043 
1.60306:2.41087 0.61665:2.53696 1.01826:2.34627 
1.81001:2.66346 1.03955:1.4328 2.20146:2.66389 
1.37015:0.503174 1.28064:0.49005 0.990132:2.24282 
2.26893:2.52423 1.83267:3.01292 1.86367:0.229986 
1.8923:1.51751 2.07309:1.86715 2.15187:1.01844 
2.07309:1.86715 2.56778:1.52695 2.40292:0.977451 
0.568769:1.06045 0.748269:1.21633 0.392693:1.01777 
2.45203:0.129331 2.22186:0.824416 2.84285:1.18197 
2.22186:0.824416 2.68639:0.232705 0.567409:2.64021 
2.85852:1.62856 0.99117:1.65561 2.78603:1.84892 
2.31825:0.628498 1.89503:2.51645 0.992531:0.322646 
1.3463:2.78368 1.11848:0.749483 1.98351:2.89161 
1.25271:2.10406 1.29769:2.27822 1.58671:1.17417 
2.76092:0.604953 2.94687:1.38664 2.69245:1.40458 
1.89476:0.587694 2.21256:2.79922 1.19475:0.127295 
1.50054:0.78944 2.05368:6.14755 2.2037:0.782851 
2.60496:0.52373 2.18742:4.03529 0.527173:1.38588 
2.30449:0.906687 3.02091:2.78765 0.428426:2.90719 
0.988058:2.29817 0.895541:2.80128 2.67248:0.35116 
0.995565:2.58871 1.2441:2.10491 2.22416:2.19716 
2.76386:1.29955 2.19087:2.6523 0.655143:1.01512 
0.791292:1.35859 2.08338:0.220817 1.08548:2.37774 
2.08338:0.220817 2.0733:0.316711 0.717632:2.28271 
1.08548:2.37774 1.4998:2.87494 1.67945:0.267214 
0.283993:4.88426 0.558715:4.21131 2.35135:5.32158 
0.558715:4.21131 0.97193:4.75362 2.17856:5.15827 
2.1978:5.02175 2.28921:4.98484 1.27742:4.87465 
1.63233:5.39577 2.06842:5.46577 1.82427:4.69064 
2.23479:5.35742 1.67369:5.17309 1.29875:4.20406 
1.81881:4.72926 0.614765:4.61292 1.89421:4.6291 
0.614765:4.61292 0.633094:4.60741 1.21162:4.00774 
2.35108:3.72247 0.999962:3.19572 2.0374:3.91296 
1.14733:5.39049 0.945357:2.73788 1.88873:5.66241 
2.12482:3.97244 2.24282:4.62282 1.36072:6.04654 
2.54961:3.68103 2.39985:3.51463 0.38462:6.25898 
1.72478:5.04517 1.25175:4.56346 1.96631:4.81355 
2.05799:5.81921 1.28279:3.77902 1.78644:5.94646 
2.85103:4.56738 2.54896:5.25157 0.806829:4.03912 
2.54896:5.25157 2.16617:4.69042 0.957291:4.27819 
1.04907:4.45081 0.860277:4.40568 1.87791:4.52941 
0.962238:3.97494 1.44496:4.23254 1.83442:5.22107 
2.10578:3.95979 2.21235:0.426465 1.33318:3.74602 
1.22118:6.01781 0.922241:3.73301 1.84117:5.86648 
0.589487:5.7717 0.745152:5.92909 2.73894:3.15434 
1.39236:4.40316 1.90131:4.86579 1.16405:4.65735 
1.09753:3.5719 1.84861:5.60892 1.40905:3.49235 
0.818732:2.24888 0.112718:0.453491 2.70165:0.280003 
2.14023:0.760055 2.20482:0.387991 0.51333:2.82812 
2.17844:0.579204 1.8919:0.990847 0.905086:0.670407 
2.31016:1.77671 1.06319:2.91571 2.04689:0.810839 
1.06319:2.91571 1.03297:2.81375 2.28773:0.816625 
2.04689:0.810839 1.7697:0.301053 1.47376:2.90349 
1.9029:4.77095 2.0916:4.38832 2.156:5.26879 
2.0916:4.38832 2.56144:4.71804 2.39367:5.22876 
0.558948:5.20978 0.71629:4.88271 0.387289:5.29437 
2.10382:5.33281 2.66092:5.96858 0.564206:3.69392 
2.86343:4.70371 0.990477:4.65259 2.7772:4.45427 
0.990477:4.65259 1.01038:4.70166 0.775151:3.72089 
2.27589:5.40791 1.84147:3.81473 0.997588:6.0099 
1.30863:3.48873 1.0968:5.55922 1.97367:3.44025 
1.26856:4.1744 1.30605:3.9798 1.58594:5.11259 
